Cluster_ID,Longitude,Latitude,Number_Of_Points
17,-73.982275,40.774758,187
17,-73.982275,40.774758,187
17,-73.98248499999998,40.774665,187
17,-73.982335,40.775016,187
17,-73.982102,40.774587,187
17,-73.98216999999998,40.774508,187
17,-73.982415,40.77501,187
17,-73.98211499999998,40.774548,187
17,-73.982372,40.774518,187
17,-73.98216999999998,40.774932,187
17,-73.982185,40.774676,187
17,-73.982236,40.774728,187
17,-73.98250199999998,40.774518,187
17,-73.982456,40.774479,187
17,-73.982597,40.774636,187
17,-73.982405,40.7752,187
17,-73.982308,40.775072,187
17,-73.982195,40.775077,187
17,-73.981888,40.77464,187
17,-73.981992,40.774638,187
17,-73.98195699999998,40.77472,187
17,-73.982112,40.774492,187
17,-73.98199099999998,40.774392,187
17,-73.98219,40.774427,187
17,-73.981888,40.774623,187
17,-73.982072,40.774475,187
17,-73.981823,40.774485,187
17,-73.981927,40.774357,187
17,-73.98220499999998,40.774237,187
17,-73.98220999999998,40.774267,187
17,-73.982066,40.774258,187
17,-73.98220499999998,40.774237,187
17,-73.98220499999998,40.774237,187
17,-73.98220499999998,40.774237,187
17,-73.98220499999998,40.774237,187
17,-73.98215,40.774248,187
17,-73.982663,40.775092,187
17,-73.981932,40.775003,187
17,-73.98202499999998,40.775128,187
17,-73.982445,40.775493,187
17,-73.981713,40.774457,187
17,-73.981657,40.774508,187
17,-73.98211399999998,40.77412,187
17,-73.98237,40.774129,187
17,-73.982455,40.774153,187
17,-73.982005,40.775355,187
17,-73.982027,40.775362,187
17,-73.982162,40.775552,187
17,-73.982669,40.77561,187
17,-73.98227099999998,40.775618,187
17,-73.98228799999998,40.775481,187
17,-73.98230599999998,40.775706,187
17,-73.982062,40.773935,187
17,-73.981843,40.773992,187
17,-73.98206,40.773949,187
17,-73.98211899999998,40.773927,187
17,-73.982456,40.774018,187
17,-73.982505,40.774078,187
17,-73.982044,40.775479,187
17,-73.982085,40.775637,187
17,-73.98204699999998,40.775609,187
17,-73.98197999999998,40.775775,187
17,-73.98200699999998,40.775772,187
17,-73.981628,40.773921,187
17,-73.981617,40.773765,187
17,-73.981437,40.773923,187
17,-73.981362,40.773817,187
17,-73.98163499999998,40.773622,187
17,-73.981626,40.773652,187
17,-73.98136499999998,40.773848,187
17,-73.981397,40.773686,187
17,-73.98153499999998,40.773535,187
17,-73.98133199999998,40.773857,187
17,-73.981559,40.773585,187
17,-73.981723,40.773507,187
17,-73.98182699999998,40.77368,187
17,-73.981466,40.773559,187
17,-73.981305,40.77408,187
17,-73.98126499999998,40.773569,187
17,-73.98116799999998,40.7737,187
17,-73.981755,40.773381,187
17,-73.981767,40.773419,187
17,-73.981515,40.773393,187
