Cluster_ID,Longitude,Latitude,Number_Of_Points
93,-73.985742,40.741168,185
93,-73.985742,40.741168,185
93,-73.98587,40.74109,185
93,-73.98572699999998,40.741052,185
93,-73.98595299999998,40.741313,185
93,-73.985495,40.741316,185
93,-73.98560899999998,40.741088,185
93,-73.98560899999998,40.741117,185
93,-73.98581299999998,40.740889,185
93,-73.98569999999998,40.740899,185
93,-73.985668,40.741232,185
93,-73.985798,40.740809,185
93,-73.98590799999998,40.740857,185
93,-73.98576799999998,40.740846,185
93,-73.985515,40.740957,185
93,-73.985782,40.741537,185
93,-73.985248,40.74138,185
93,-73.985566,40.741428,185
93,-73.985557,40.741527,185
93,-73.98530599999998,40.741194,185
93,-73.985741,40.740666,185
93,-73.98583999999998,40.740696,185
93,-73.98569,40.740754,185
93,-73.985718,40.740705,185
93,-73.98586,40.740732,185
93,-73.985552,40.740697,185
93,-73.98594799999998,40.740552,185
93,-73.98586,40.740533,185
93,-73.98528799999998,40.741538,185
93,-73.98518799999998,40.741167,185
93,-73.985229,40.741665,185
93,-73.98533999999998,40.741662,185
93,-73.98516499999998,40.741427,185
93,-73.985235,40.741523,185
93,-73.985517,40.741702,185
93,-73.985534,40.74062,185
93,-73.985634,40.740504,185
93,-73.986079,40.740409,185
93,-73.98603199999998,40.740417,185
93,-73.986205,40.740624,185
93,-73.985775,40.740248,185
93,-73.98513599999998,40.741688,185
93,-73.98525999999998,40.741783,185
93,-73.98516999999998,40.740877,185
93,-73.984987,40.74164,185
93,-73.986322,40.740345,185
93,-73.98621699999998,40.740291,185
93,-73.98608799999998,40.74014,185
93,-73.986275,40.74035,185
93,-73.98598699999998,40.740123,185
93,-73.98574999999998,40.740077,185
93,-73.98492799999998,40.741798,185
93,-73.984808,40.741757,185
93,-73.98655599999998,40.740178,185
93,-73.986255,40.740097,185
93,-73.98644199999998,40.7403,185
93,-73.98636399999998,40.740049,185
93,-73.986168,40.739977,185
93,-73.985673,40.739832,185
93,-73.985692,40.739938,185
93,-73.98473099999998,40.741823,185
93,-73.984806,40.742042,185
93,-73.986776,40.740246,185
93,-73.98663399999998,40.73994,185
93,-73.98670199999998,40.739963,185
93,-73.986637,40.740293,185
93,-73.986467,40.739974,185
93,-73.986703,40.740172,185
93,-73.98640899999998,40.739944,185
93,-73.98630699999998,40.739797,185
93,-73.98642499999998,40.739826,185
93,-73.98470299999998,40.742126,185
93,-73.984802,40.742175,185
93,-73.986687,40.739718,185
