Cluster_ID,Longitude,Latitude,Number_Of_Points
164,-73.952433,40.773053,46
164,-73.952217,40.773134,46
164,-73.95214699999998,40.773,46
164,-73.952523,40.772907,46
164,-73.95234499999998,40.772944,46
164,-73.952252,40.773058,46
164,-73.95223799999998,40.773057,46
164,-73.952402,40.772819,46
164,-73.952202,40.77306,46
164,-73.95232799999998,40.772961,46
164,-73.95228899999998,40.772934,46
164,-73.952405,40.772822,46
164,-73.952095,40.77306,46
164,-73.95201799999998,40.77311,46
164,-73.952557,40.772574,46
164,-73.95183199999998,40.772955,46
164,-73.952651,40.772492,46
164,-73.95274999999998,40.772427,46
164,-73.95291799999998,40.772455,46
164,-73.952932,40.772435,46
164,-73.95281699999998,40.772315,46
164,-73.952802,40.772331,46
164,-73.952565,40.772222,46
164,-73.952932,40.772302,46
164,-73.95291299999998,40.772318,46
164,-73.952872,40.772288,46
164,-73.95277799999998,40.772134,46
164,-73.95297999999998,40.77247,46
164,-73.953142,40.772491,46
164,-73.953163,40.772365,46
164,-73.952802,40.772075,46
164,-73.952498,40.772201,46
164,-73.95240699999998,40.772208,46
164,-73.952437,40.772149,46
164,-73.952352,40.772237,46
164,-73.952483,40.772192,46
164,-73.95250199999998,40.772231,46
164,-73.95229899999998,40.772302,46
164,-73.952453,40.772147,46
164,-73.95242299999998,40.772137,46
164,-73.952635,40.771928,46
164,-73.953382,40.772545,46
164,-73.95341399999998,40.772569,46
164,-73.953308,40.772525,46
164,-73.953658,40.772658,46
164,-73.953539,40.772712,46
