Cluster_ID,Longitude,Latitude,Number_Of_Points
84,-73.97712799999998,40.74698,29
84,-73.97728399999998,40.747142,29
84,-73.97705999999998,40.746983,29
84,-73.97698699999998,40.747175,29
84,-73.97714499999998,40.74725,29
84,-73.97701,40.747233,29
84,-73.977176,40.747081,29
84,-73.977078,40.746938,29
84,-73.977153,40.746733,29
84,-73.977123,40.746905,29
84,-73.977008,40.747098,29
84,-73.97680099999998,40.747365,29
84,-73.97679499999998,40.747328,29
84,-73.97734199999998,40.746678,29
84,-73.97736999999998,40.74663,29
84,-73.97738099999998,40.746616,29
84,-73.97656999999998,40.747528,29
84,-73.976783,40.747522,29
84,-73.97741,40.746568,29
84,-73.977517,40.746538,29
84,-73.97744,40.746432,29
84,-73.97744,40.746365,29
84,-73.97663199999998,40.747653,29
84,-73.97677199999998,40.747709,29
84,-73.976522,40.74774,29
84,-73.977615,40.746345,29
84,-73.97645,40.747883,29
84,-73.97666499999998,40.747873,29
84,-73.976927,40.747992,29
