Cluster_ID,Longitude,Latitude,Number_Of_Points
224,-73.96228499999998,40.76294,22
224,-73.962433,40.7629,22
224,-73.96230199999998,40.763026,22
224,-73.962265,40.763105,22
224,-73.96239699999998,40.763113,22
224,-73.962683,40.762774,22
224,-73.962351,40.763384,22
224,-73.96259399999998,40.763269,22
224,-73.962154,40.76361,22
224,-73.96232399999998,40.763509,22
224,-73.962462,40.763653,22
224,-73.962072,40.763527,22
224,-73.96197999999998,40.76375,22
224,-73.961996,40.76376,22
224,-73.96200299999998,40.763334,22
224,-73.96181199999998,40.763979,22
224,-73.961774,40.76412,22
224,-73.96159199999998,40.764138,22
224,-73.96158,40.764348,22
224,-73.961532,40.764092,22
224,-73.96151,40.764193,22
224,-73.961515,40.764416,22
