Cluster_ID,Longitude,Latitude,Number_Of_Points
199,-73.98358,40.761747,15
199,-73.98358,40.761747,15
199,-73.98372399999998,40.761938,15
199,-73.98384799999998,40.76188,15
199,-73.983776,40.761679,15
199,-73.983635,40.761989,15
199,-73.98400499999998,40.761665,15
199,-73.983907,40.761482,15
199,-73.98393799999998,40.761535,15
199,-73.984075,40.761501,15
199,-73.98405099999998,40.761407,15
199,-73.983998,40.761475,15
199,-73.98388199999998,40.761342,15
199,-73.984328,40.761631,15
199,-73.983877,40.761117,15
