Cluster_ID,Longitude,Latitude,Number_Of_Points
319,-73.96361799999998,40.76496,42
319,-73.963713,40.764985,42
319,-73.96387699999998,40.765168,42
319,-73.963892,40.765206,42
319,-73.963645,40.76525,42
319,-73.963988,40.764928,42
319,-73.963932,40.76507,42
319,-73.96374799999998,40.765092,42
319,-73.96386699999998,40.76516,42
319,-73.963773,40.765393,42
319,-73.963842,40.765425,42
319,-73.963841,40.765433,42
319,-73.96398,40.765288,42
319,-73.963932,40.765478,42
319,-73.96397399999998,40.765461,42
319,-73.96339999999998,40.765287,42
319,-73.964273,40.764921,42
319,-73.964022,40.764823,42
319,-73.964205,40.764792,42
319,-73.963548,40.765585,42
319,-73.9642,40.765335,42
319,-73.964315,40.764658,42
319,-73.964358,40.764747,42
319,-73.964448,40.764882,42
319,-73.964464,40.764659,42
319,-73.96432699999998,40.764625,42
319,-73.96424,40.764598,42
319,-73.96355099999998,40.765721,42
319,-73.96365299999998,40.765781,42
319,-73.96339999999998,40.765713,42
319,-73.96351,40.765811,42
319,-73.964303,40.765378,42
319,-73.964287,40.76527,42
319,-73.96460299999998,40.764715,42
319,-73.964449,40.764461,42
319,-73.96467,40.764507,42
319,-73.96378699999998,40.76604,42
319,-73.96322999999998,40.765508,42
319,-73.96313,40.765637,42
319,-73.96343799999998,40.766079,42
319,-73.962855,40.765637,42
319,-73.96301699999998,40.765775,42
