Cluster_ID,Longitude,Latitude,Number_Of_Points
68,-73.783387,40.648552,38
68,-73.783653,40.648632,38
68,-73.783265,40.648598,38
68,-73.78329999999998,40.64863,38
68,-73.783372,40.648678,38
68,-73.78343099999998,40.648601,38
68,-73.78336,40.64858,38
68,-73.783327,40.648575,38
68,-73.783455,40.64863,38
68,-73.783595,40.648603,38
68,-73.783336,40.648616,38
68,-73.783502,40.648598,38
68,-73.78336,40.648634,38
68,-73.78337299999998,40.648613,38
68,-73.78324999999998,40.648605,38
68,-73.78349699999998,40.648632,38
68,-73.78337299999998,40.648635,38
68,-73.78355399999998,40.648737,38
68,-73.783518,40.648745,38
68,-73.78350299999998,40.648618,38
68,-73.78331199999998,40.648616,38
68,-73.783237,40.648565,38
68,-73.783607,40.648667,38
68,-73.783468,40.648668,38
68,-73.78344,40.648657,38
68,-73.78341,40.648747,38
68,-73.78335199999998,40.648647,38
68,-73.783203,40.648597,38
68,-73.783375,40.648588,38
68,-73.783597,40.648652,38
68,-73.783522,40.648742,38
68,-73.78351999999998,40.64859,38
68,-73.783347,40.64853,38
68,-73.783857,40.648622,38
68,-73.783738,40.648583,38
68,-73.78366699999998,40.648675,38
68,-73.78395299999998,40.648603,38
68,-73.784215,40.648622,38
