Cluster_ID,Longitude,Latitude,Number_Of_Points
333,-73.974327,40.790927,20
333,-73.97410499999998,40.790913,20
333,-73.974382,40.791014,20
333,-73.974468,40.790865,20
333,-73.974317,40.79097,20
333,-73.97450499999998,40.79109,20
333,-73.974349,40.791008,20
333,-73.974542,40.790957,20
333,-73.974113,40.790622,20
333,-73.974365,40.791228,20
333,-73.97462299999998,40.79063,20
333,-73.974693,40.790685,20
333,-73.974784,40.790895,20
333,-73.974219,40.791295,20
333,-73.974311,40.791459,20
333,-73.97473499999998,40.790694,20
333,-73.974861,40.791006,20
333,-73.975076,40.790889,20
333,-73.97392999999998,40.791335,20
333,-73.974063,40.791527,20
