Cluster_ID,Longitude,Latitude,Number_Of_Points
183,-73.996418,40.75313,27
183,-73.99638199999998,40.753006,27
183,-73.996395,40.753164,27
183,-73.996465,40.753122,27
183,-73.99654099999998,40.753215,27
183,-73.996413,40.75318,27
183,-73.99648999999998,40.753088,27
183,-73.996605,40.75293,27
183,-73.996547,40.753177,27
183,-73.99651199999998,40.753322,27
183,-73.996503,40.753338,27
183,-73.996493,40.753047,27
183,-73.99629899999998,40.753396,27
183,-73.99667499999998,40.752895,27
183,-73.996768,40.752863,27
183,-73.996812,40.752885,27
183,-73.996718,40.75276,27
183,-73.996279,40.753543,27
183,-73.99625,40.75359,27
183,-73.996043,40.753378,27
183,-73.99608399999998,40.753285,27
183,-73.99692299999998,40.753068,27
183,-73.996958,40.75266,27
183,-73.996852,40.75265,27
183,-73.99696,40.752688,27
183,-73.995935,40.753223,27
183,-73.995879,40.753184,27
