Cluster_ID,Longitude,Latitude,Number_Of_Points
203,-73.96737,40.756212,19
203,-73.967374,40.756267,19
203,-73.96743999999998,40.756408,19
203,-73.96746,40.7563,19
203,-73.967501,40.756346,19
203,-73.96742899999998,40.756174,19
203,-73.967177,40.756368,19
203,-73.967422,40.756088,19
203,-73.966993,40.756141,19
203,-73.96714699999998,40.756582,19
203,-73.967658,40.75596,19
203,-73.96727699999998,40.756661,19
203,-73.967235,40.756685,19
203,-73.967065,40.75681,19
203,-73.966913,40.756608,19
203,-73.96768799999998,40.7558,19
203,-73.96768199999998,40.755898,19
203,-73.967673,40.75569,19
203,-73.96703599999998,40.756951,19
