Cluster_ID,Longitude,Latitude,Number_Of_Points
6,-73.987915,40.754572,55
6,-73.988149,40.754428,55
6,-73.987761,40.754494,55
6,-73.988032,40.754358,55
6,-73.988027,40.75448,55
6,-73.987823,40.754507,55
6,-73.98806299999998,40.754422,55
6,-73.988106,40.754404,55
6,-73.987638,40.754583,55
6,-73.987969,40.754284,55
6,-73.988172,40.754283,55
6,-73.98814199999998,40.754188,55
6,-73.988308,40.754638,55
6,-73.988347,40.75438,55
6,-73.988253,40.754613,55
6,-73.987938,40.754113,55
6,-73.987463,40.754543,55
6,-73.987735,40.754192,55
6,-73.987959,40.754002,55
6,-73.98823799999998,40.754105,55
6,-73.98841299999998,40.754078,55
6,-73.98820499999998,40.753927,55
6,-73.98824399999998,40.754891,55
6,-73.98802999999998,40.753895,55
6,-73.987825,40.753923,55
6,-73.987662,40.754107,55
6,-73.98722499999998,40.754439,55
6,-73.987257,40.75448,55
6,-73.987205,40.754675,55
6,-73.988034,40.75377,55
6,-73.98851999999998,40.754116,55
6,-73.98856499999998,40.75385,55
6,-73.988158,40.753723,55
6,-73.988151,40.753763,55
6,-73.987617,40.753835,55
6,-73.98736599999998,40.754088,55
6,-73.98864,40.753752,55
6,-73.98872699999998,40.753602,55
6,-73.9885,40.753665,55
6,-73.988314,40.753482,55
6,-73.98842999999998,40.75356,55
6,-73.988881,40.753825,55
6,-73.98865399999998,40.753428,55
6,-73.98844599999998,40.753378,55
6,-73.98873399999998,40.753175,55
6,-73.988916,40.753283,55
6,-73.98820999999998,40.753195,55
6,-73.989022,40.75349,55
6,-73.98914399999998,40.753324,55
6,-73.989186,40.753597,55
6,-73.98910499999998,40.753553,55
6,-73.98943,40.753696,55
6,-73.989238,40.753769,55
6,-73.98949399999998,40.753681,55
6,-73.989394,40.753856,55
