Cluster_ID,Longitude,Latitude,Number_Of_Points
487,-74.006078,40.705855,16
487,-74.006078,40.705855,16
487,-74.005994,40.706136,16
487,-74.005961,40.706019,16
487,-74.006172,40.706022,16
487,-74.005967,40.706036,16
487,-74.006231,40.705873,16
487,-74.00613,40.706139,16
487,-74.005758,40.706038,16
487,-74.006325,40.705648,16
487,-74.005654,40.706233,16
487,-74.00561299999998,40.706385,16
487,-74.005712,40.706428,16
487,-74.00574899999998,40.706359,16
487,-74.005677,40.706395,16
487,-74.005517,40.706502,16
