Cluster_ID,Longitude,Latitude,Number_Of_Points
71,-73.962733,40.77541,74
71,-73.96260499999998,40.775651,74
71,-73.962726,40.775498,74
71,-73.962693,40.775472,74
71,-73.96259499999998,40.775382,74
71,-73.962518,40.775611,74
71,-73.962783,40.775376,74
71,-73.962585,40.775545,74
71,-73.96271199999998,40.775534,74
71,-73.962564,40.775522,74
71,-73.96257699999998,40.775703,74
71,-73.962512,40.7758,74
71,-73.96259,40.775757,74
71,-73.962524,40.775879,74
71,-73.96249799999998,40.775897,74
71,-73.962303,40.775718,74
71,-73.96239699999998,40.775938,74
71,-73.96221799999998,40.775777,74
71,-73.96227299999998,40.776,74
71,-73.962276,40.776078,74
71,-73.962151,40.775798,74
71,-73.962247,40.776067,74
71,-73.96220499999998,40.776108,74
71,-73.962289,40.776155,74
71,-73.96207699999998,40.776033,74
71,-73.96208699999998,40.776012,74
71,-73.96205299999998,40.77604,74
71,-73.96217,40.776143,74
71,-73.962199,40.776274,74
71,-73.962165,40.776225,74
71,-73.96209799999998,40.776223,74
71,-73.962084,40.77614,74
71,-73.96200399999998,40.77605,74
71,-73.96207699999998,40.776127,74
71,-73.962362,40.776273,74
71,-73.96200299999998,40.776191,74
71,-73.962265,40.776344,74
71,-73.962247,40.776342,74
71,-73.962047,40.776272,74
71,-73.962033,40.776273,74
71,-73.961977,40.776051,74
71,-73.962067,40.776299,74
71,-73.96196399999998,40.776164,74
71,-73.962039,40.776326,74
71,-73.96204,40.7763,74
71,-73.962209,40.776425,74
71,-73.962373,40.776397,74
71,-73.961822,40.776145,74
71,-73.96194199999998,40.776292,74
71,-73.961763,40.776028,74
71,-73.96214,40.776461,74
71,-73.962141,40.776565,74
71,-73.96181799999998,40.77633,74
71,-73.962528,40.776478,74
71,-73.962672,40.776402,74
71,-73.96266,40.776445,74
71,-73.962627,40.776533,74
71,-73.96166599999998,40.7762,74
71,-73.96180699999998,40.776622,74
71,-73.96182899999998,40.776575,74
71,-73.962592,40.776669,74
71,-73.962883,40.776553,74
71,-73.962818,40.776595,74
71,-73.961742,40.776788,74
71,-73.961805,40.77691,74
71,-73.961833,40.776657,74
71,-73.961743,40.776907,74
71,-73.961641,40.776801,74
71,-73.96177199999998,40.776849,74
71,-73.96186299999998,40.776796,74
71,-73.961878,40.777053,74
71,-73.961521,40.776847,74
71,-73.961664,40.776963,74
71,-73.961567,40.777069,74
