Cluster_ID,Longitude,Latitude,Number_Of_Points
158,-73.995857,40.732787,22
158,-73.995857,40.732787,22
158,-73.99594999999998,40.732882,22
158,-73.996093,40.732619,22
158,-73.995975,40.732814,22
158,-73.995705,40.732817,22
158,-73.99603999999998,40.732788,22
158,-73.996091,40.732917,22
158,-73.995986,40.732752,22
158,-73.995958,40.732778,22
158,-73.995892,40.733135,22
158,-73.996111,40.732516,22
158,-73.99621,40.73312,22
158,-73.996128,40.732272,22
158,-73.996241,40.732337,22
158,-73.99629299999998,40.732036,22
158,-73.996413,40.732201,22
158,-73.996283,40.73227,22
158,-73.996385,40.732164,22
158,-73.996055,40.732193,22
158,-73.99648,40.732305,22
158,-73.996443,40.731835,22
