Cluster_ID,Longitude,Latitude,Number_Of_Points
86,-73.96021899999998,40.769629,59
86,-73.96021899999998,40.769629,59
86,-73.960268,40.769575,59
86,-73.9604,40.769748,59
86,-73.959996,40.769536,59
86,-73.96031399999998,40.76959,59
86,-73.960037,40.76942,59
86,-73.960357,40.769992,59
86,-73.960587,40.76989,59
86,-73.960683,40.769793,59
86,-73.960115,40.76925,59
86,-73.96079799999998,40.769812,59
86,-73.960717,40.769832,59
86,-73.960817,40.769925,59
86,-73.96088299999998,40.76977,59
86,-73.960875,40.769793,59
86,-73.960712,40.769556,59
86,-73.960718,40.769564,59
86,-73.960966,40.769809,59
86,-73.96093899999998,40.769941,59
86,-73.961087,40.769888,59
86,-73.961077,40.770018,59
86,-73.960818,40.769487,59
86,-73.960605,40.76934,59
86,-73.960772,40.769422,59
86,-73.960693,40.769405,59
86,-73.961241,40.769822,59
86,-73.961143,40.769938,59
86,-73.961343,40.769828,59
86,-73.96092,40.769243,59
86,-73.961005,40.769361,59
86,-73.960992,40.769258,59
86,-73.96093899999998,40.769294,59
86,-73.961055,40.769152,59
86,-73.96111899999998,40.769106,59
86,-73.961062,40.769277,59
86,-73.961037,40.769025,59
86,-73.961048,40.76898,59
86,-73.961098,40.769143,59
86,-73.96114,40.769082,59
86,-73.96111899999998,40.768927,59
86,-73.96121999999998,40.768957,59
86,-73.961174,40.768927,59
86,-73.961262,40.769034,59
86,-73.96099499999998,40.768882,59
86,-73.961264,40.768991,59
86,-73.961235,40.768932,59
86,-73.96111299999998,40.768912,59
86,-73.961228,40.768982,59
86,-73.96130999999998,40.76899,59
86,-73.96110199999998,40.76878,59
86,-73.96090499999998,40.768802,59
86,-73.961162,40.768717,59
86,-73.96110199999998,40.768655,59
86,-73.96150199999998,40.768943,59
86,-73.96146199999998,40.768906,59
86,-73.961535,40.768952,59
86,-73.9607,40.768852,59
86,-73.96172199999998,40.768729,59
