Cluster_ID,Longitude,Latitude,Number_Of_Points
430,-73.980033,40.781063,20
430,-73.980033,40.781195,20
430,-73.980033,40.781063,20
430,-73.97997599999998,40.78082,20
430,-73.97999199999998,40.780878,20
430,-73.980035,40.780826,20
430,-73.979922,40.7808,20
430,-73.980098,40.780867,20
430,-73.979892,40.780974,20
430,-73.979735,40.780968,20
430,-73.97995,40.780717,20
430,-73.98013,40.780607,20
430,-73.98012099999998,40.780729,20
430,-73.98007,40.780694,20
430,-73.979928,40.780642,20
430,-73.980052,40.780528,20
430,-73.979673,40.781022,20
430,-73.97972699999998,40.781262,20
430,-73.980023,40.780442,20
430,-73.97947999999998,40.781195,20
