Cluster_ID,Longitude,Latitude,Number_Of_Points
92,-73.99643899999998,40.725714,20
92,-73.99643899999998,40.725714,20
92,-73.996598,40.725496,20
92,-73.99656299999998,40.725777,20
92,-73.996368,40.725499,20
92,-73.996458,40.725475,20
92,-73.996436,40.725599,20
92,-73.99674299999998,40.725636,20
92,-73.99669199999998,40.725257,20
92,-73.996525,40.725307,20
92,-73.99682,40.725552,20
92,-73.99687199999998,40.725578,20
92,-73.99659699999998,40.725284,20
92,-73.996909,40.72572,20
92,-73.996914,40.725527,20
92,-73.99684999999998,40.725018,20
92,-73.997032,40.725237,20
92,-73.996632,40.72495,20
92,-73.997093,40.724907,20
92,-73.996627,40.72489,20
