Cluster_ID,Longitude,Latitude,Number_Of_Points
320,-74.000085,40.732972,26
320,-74.00029,40.733117,26
320,-74.000085,40.732972,26
320,-74.00015,40.732908,26
320,-74.000237,40.732766,26
320,-74.00006399999998,40.733018,26
320,-73.999983,40.732938,26
320,-74.000225,40.732815,26
320,-73.999922,40.733033,26
320,-73.999801,40.732904,26
320,-73.999908,40.733089,26
320,-74.00041199999998,40.732545,26
320,-74.000438,40.732574,26
182,-73.999859,40.7333,26
320,-74.000512,40.732297,26
320,-74.00044699999998,40.732325,26
320,-74.00050199999998,40.73241,26
320,-74.000568,40.732279,26
320,-74.000738,40.732107,26
320,-74.00065399999998,40.732299,26
320,-74.000922,40.731886,26
320,-74.000916,40.731849,26
320,-74.00105399999998,40.731677,26
320,-74.000845,40.731759,26
320,-74.000928,40.731657,26
320,-74.001163,40.731645,26
