Cluster_ID,Longitude,Latitude,Number_Of_Points
169,-73.971935,40.794433,17
169,-73.971935,40.794433,17
169,-73.97215199999998,40.794366,17
169,-73.972038,40.794262,17
169,-73.971738,40.794495,17
169,-73.971687,40.794395,17
169,-73.97153299999998,40.794495,17
169,-73.971715,40.794763,17
169,-73.9715,40.794958,17
169,-73.971885,40.794807,17
169,-73.97163,40.794867,17
169,-73.9718,40.794937,17
169,-73.97159399999998,40.794761,17
169,-73.97143,40.79504,17
169,-73.97203,40.79476,17
169,-73.972195,40.794713,17
169,-73.972198,40.79479,17
