Cluster_ID,Longitude,Latitude,Number_Of_Points
150,-73.948513,40.774123,21
150,-73.948513,40.774123,21
150,-73.94843299999998,40.774141,21
150,-73.94858999999998,40.774208,21
150,-73.94841599999998,40.774282,21
150,-73.948689,40.773918,21
150,-73.948707,40.774042,21
150,-73.948659,40.774039,21
150,-73.94816,40.774387,21
150,-73.948277,40.774522,21
150,-73.948638,40.773755,21
150,-73.94869699999998,40.773755,21
150,-73.94861299999998,40.773752,21
150,-73.948136,40.774535,21
150,-73.948119,40.774528,21
150,-73.94812,40.774587,21
150,-73.94813399999998,40.77462,21
150,-73.948193,40.774752,21
150,-73.948323,40.773791,21
150,-73.94797199999998,40.774703,21
150,-73.947917,40.774608,21
