Cluster_ID,Longitude,Latitude,Number_Of_Points
438,-73.969075,40.766763,33
438,-73.969075,40.766763,33
438,-73.969097,40.766687,33
438,-73.968987,40.766958,33
438,-73.969305,40.766754,33
438,-73.968984,40.767043,33
438,-73.969192,40.766555,33
438,-73.969066,40.766548,33
438,-73.969165,40.767165,33
438,-73.968771,40.767054,33
438,-73.969012,40.767117,33
438,-73.968821,40.766996,33
438,-73.96939999999998,40.76662,33
438,-73.96880299999998,40.767266,33
438,-73.968693,40.766815,33
438,-73.96875199999998,40.767302,33
438,-73.96871799999998,40.767185,33
438,-73.96866199999998,40.767423,33
438,-73.96852699999998,40.76729,33
438,-73.968528,40.767272,33
438,-73.968603,40.767322,33
438,-73.968652,40.767374,33
438,-73.96852,40.767483,33
438,-73.96847099999998,40.767624,33
438,-73.968439,40.767599,33
438,-73.968483,40.767573,33
438,-73.968518,40.767618,33
438,-73.968378,40.767647,33
438,-73.96839199999998,40.767743,33
438,-73.96839,40.767758,33
438,-73.968213,40.767735,33
438,-73.96827,40.767798,33
438,-73.96841999999998,40.76787,33
