Cluster_ID,Longitude,Latitude,Number_Of_Points
268,-73.969632,40.785295,16
268,-73.969632,40.785295,16
268,-73.969498,40.785195,16
268,-73.969763,40.785503,16
268,-73.969595,40.785091,16
268,-73.96951699999998,40.785093,16
268,-73.96966999999998,40.785458,16
268,-73.96969799999998,40.785235,16
268,-73.969728,40.785287,16
268,-73.969524,40.78549,16
268,-73.96952,40.785374,16
268,-73.96978699999998,40.785287,16
268,-73.969584,40.785276,16
268,-73.969533,40.785113,16
268,-73.969477,40.785222,16
268,-73.970011,40.785511,16
