Cluster_ID,Longitude,Latitude,Number_Of_Points
210,-73.979635,40.735618,16
210,-73.979635,40.735618,16
210,-73.979466,40.735505,16
210,-73.97946799999998,40.735561,16
210,-73.97952999999998,40.735825,16
210,-73.979465,40.735554,16
210,-73.979523,40.735552,16
210,-73.979642,40.73529,16
210,-73.979307,40.736009,16
210,-73.97974999999998,40.735147,16
210,-73.97969399999998,40.735128,16
210,-73.979785,40.73506,16
210,-73.97996999999998,40.734939,16
210,-73.980253,40.734895,16
210,-73.97996999999998,40.734793,16
210,-73.979972,40.73479,16
