Cluster_ID,Longitude,Latitude,Number_Of_Points
23,-73.95014,40.784248,20
23,-73.95014,40.784248,20
23,-73.94995199999998,40.78442,20
23,-73.950035,40.784275,20
23,-73.95015499999998,40.78408,20
23,-73.950227,40.784394,20
23,-73.95005,40.784222,20
23,-73.94999799999998,40.784403,20
23,-73.950213,40.783965,20
23,-73.949707,40.784528,20
23,-73.94974499999998,40.784529,20
23,-73.950064,40.784578,20
23,-73.949747,40.784609,20
23,-73.950168,40.783908,20
23,-73.950271,40.783945,20
23,-73.950372,40.783782,20
23,-73.950334,40.783713,20
23,-73.95049,40.783936,20
23,-73.950283,40.783623,20
23,-73.950383,40.783625,20
