Cluster_ID,Longitude,Latitude,Number_Of_Points
189,-73.992492,40.7426,38
189,-73.992492,40.7426,38
189,-73.992678,40.742703,38
189,-73.99261799999998,40.742729,38
189,-73.992723,40.742582,38
189,-73.99268399999998,40.742597,38
189,-73.992642,40.742752,38
189,-73.99261199999998,40.74279,38
189,-73.992715,40.742797,38
189,-73.99281499999998,40.742504,38
189,-73.99289799999998,40.742595,38
189,-73.992958,40.742675,38
189,-73.99284799999998,40.74252,38
189,-73.992782,40.742973,38
189,-73.99283,40.742679,38
189,-73.99287699999998,40.742363,38
189,-73.992918,40.742443,38
189,-73.99256699999998,40.743055,38
189,-73.992908,40.742305,38
189,-73.992838,40.742287,38
189,-73.993122,40.742782,38
189,-73.99306,40.742912,38
189,-73.993194,40.742827,38
189,-73.993004,40.74295,38
189,-73.99311799999998,40.742832,38
189,-73.993215,40.742692,38
189,-73.99278099999998,40.743192,38
189,-73.993021,40.742156,38
189,-73.992481,40.743185,38
189,-73.992945,40.742043,38
189,-73.99258,40.742148,38
189,-73.993126,40.742965,38
189,-73.993153,40.743127,38
189,-73.993064,40.743152,38
189,-73.992835,40.743307,38
189,-73.993052,40.741973,38
189,-73.99321899999998,40.742138,38
189,-73.993105,40.741787,38
