Cluster_ID,Longitude,Latitude,Number_Of_Points
174,-73.954732,40.773911,37
174,-73.954732,40.773911,37
174,-73.954746,40.774073,37
174,-73.95462899999998,40.773806,37
174,-73.954583,40.773905,37
174,-73.954732,40.77407,37
174,-73.95467999999998,40.77396,37
174,-73.954774,40.773834,37
174,-73.954779,40.774002,37
174,-73.95452299999998,40.774194,37
174,-73.95474299999998,40.773582,37
174,-73.954293,40.77438,37
174,-73.95438,40.774297,37
174,-73.95449399999998,40.774396,37
174,-73.954842,40.773387,37
174,-73.95496199999998,40.773473,37
174,-73.95484999999998,40.773362,37
174,-73.95497799999998,40.77344,37
174,-73.95502299999998,40.77358,37
174,-73.954068,40.774563,37
174,-73.95493,40.773178,37
174,-73.95500699999998,40.773206,37
174,-73.95496,40.773286,37
174,-73.95492,40.773268,37
174,-73.955111,40.773445,37
174,-73.95496,40.773232,37
174,-73.95511299999998,40.773312,37
174,-73.95512999999998,40.773502,37
174,-73.95511899999998,40.773208,37
174,-73.955151,40.773232,37
174,-73.954245,40.774712,37
174,-73.95402199999998,40.774678,37
174,-73.95426999999998,40.774722,37
174,-73.955213,40.773167,37
174,-73.95531599999998,40.773662,37
174,-73.954161,40.774868,37
174,-73.95392699999998,40.77483,37
