Cluster_ID,Longitude,Latitude,Number_Of_Points
223,-73.957148,40.774413,47
223,-73.957148,40.774413,47
223,-73.957246,40.774406,47
223,-73.95716199999998,40.774135,47
223,-73.95729799999998,40.774572,47
223,-73.957193,40.77437,47
223,-73.95711699999998,40.774487,47
223,-73.957068,40.774637,47
223,-73.957289,40.774398,47
223,-73.957194,40.774244,47
223,-73.957092,40.77438,47
223,-73.957437,40.774316,47
223,-73.957515,40.774337,47
223,-73.957453,40.774245,47
223,-73.956942,40.77405,47
223,-73.957189,40.774108,47
223,-73.95709999999998,40.774093,47
223,-73.957171,40.774107,47
223,-73.95699999999998,40.774027,47
223,-73.95684699999998,40.774705,47
223,-73.95702699999998,40.77484,47
223,-73.95757999999998,40.774458,47
223,-73.95773699999998,40.774524,47
223,-73.95677999999998,40.774225,47
223,-73.956738,40.774748,47
223,-73.95676799999998,40.774792,47
223,-73.95681,40.774803,47
223,-73.957965,40.774337,47
223,-73.957882,40.774418,47
223,-73.95789499999998,40.774362,47
223,-73.956745,40.774995,47
223,-73.956694,40.774976,47
223,-73.95667299999998,40.77501,47
223,-73.956675,40.774992,47
223,-73.958115,40.774553,47
223,-73.957927,40.774212,47
223,-73.956523,40.775102,47
223,-73.95673399999998,40.775158,47
223,-73.95657199999998,40.775115,47
223,-73.956573,40.775165,47
223,-73.95657699999998,40.775109,47
223,-73.95690999999998,40.775163,47
223,-73.956547,40.775364,47
223,-73.956405,40.775478,47
223,-73.95649899999998,40.775548,47
223,-73.95613799999998,40.775507,47
223,-73.95614899999998,40.775603,47
