Cluster_ID,Longitude,Latitude,Number_Of_Points
319,-73.963713,40.764985,43
319,-73.96361799999998,40.76496,43
319,-73.963713,40.764985,43
319,-73.96387699999998,40.765168,43
319,-73.963892,40.765206,43
319,-73.963645,40.76525,43
319,-73.963988,40.764928,43
319,-73.963932,40.76507,43
319,-73.96374799999998,40.765092,43
319,-73.96386699999998,40.76516,43
319,-73.963773,40.765393,43
319,-73.963842,40.765425,43
319,-73.963841,40.765433,43
319,-73.96398,40.765288,43
319,-73.963932,40.765478,43
319,-73.96397399999998,40.765461,43
319,-73.96339999999998,40.765287,43
319,-73.964273,40.764921,43
319,-73.964022,40.764823,43
319,-73.964205,40.764792,43
319,-73.963548,40.765585,43
319,-73.9642,40.765335,43
319,-73.964315,40.764658,43
319,-73.964358,40.764747,43
319,-73.964448,40.764882,43
319,-73.964464,40.764659,43
319,-73.96432699999998,40.764625,43
319,-73.96424,40.764598,43
319,-73.96355099999998,40.765721,43
319,-73.96365299999998,40.765781,43
319,-73.96339999999998,40.765713,43
319,-73.96351,40.765811,43
319,-73.964303,40.765378,43
319,-73.964287,40.76527,43
319,-73.96460299999998,40.764715,43
319,-73.964449,40.764461,43
319,-73.96467,40.764507,43
319,-73.96378699999998,40.76604,43
319,-73.96322999999998,40.765508,43
319,-73.96313,40.765637,43
319,-73.96343799999998,40.766079,43
319,-73.962855,40.765637,43
319,-73.96301699999998,40.765775,43
