Cluster_ID,Longitude,Latitude,Number_Of_Points
221,-73.96768,40.76004,21
221,-73.96768,40.76004,21
221,-73.967658,40.759788,21
221,-73.96796999999998,40.760083,21
221,-73.96766599999998,40.760335,21
221,-73.96776199999998,40.759761,21
221,-73.967787,40.760268,21
221,-73.967858,40.759708,21
221,-73.96770999999998,40.759655,21
221,-73.967991,40.760137,21
221,-73.96803699999998,40.76037,21
221,-73.96755799999998,40.760475,21
221,-73.967742,40.760335,21
221,-73.9676,40.760503,21
221,-73.968022,40.759736,21
221,-73.967888,40.759542,21
221,-73.968001,40.759675,21
221,-73.968092,40.76048,21
221,-73.96759799999998,40.760694,21
221,-73.967993,40.759348,21
221,-73.96801499999998,40.759422,21
