Cluster_ID,Longitude,Latitude,Number_Of_Points
310,-73.972828,40.780598,18
310,-73.972828,40.780598,18
310,-73.973088,40.780524,18
310,-73.972736,40.780856,18
310,-73.972668,40.780823,18
310,-73.972656,40.780837,18
310,-73.97271,40.780744,18
310,-73.97264099999998,40.780789,18
310,-73.97275,40.780857,18
310,-73.97270299999998,40.78082,18
310,-73.972768,40.780698,18
310,-73.972727,40.780877,18
310,-73.973023,40.78054,18
310,-73.973005,40.7804,18
310,-73.972685,40.780842,18
310,-73.972661,40.780949,18
310,-73.97261799999998,40.780888,18
310,-73.97279299999998,40.781043,18
